SEQ_NO|SUPPLIER|INVOICE_DATE|LINE_DESCRIPTION|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
8009532|1580 MEDLINE INDUSTRIES INC|2025-07-19|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|1.0|Case|79.02|79.02
8009581|1580 MEDLINE INDUSTRIES INC|2025-07-19|TROCAR ENDOSCOPIC OPTICAL FIXATION CANNULA STERILE VERSAONE 15X100MM|1.0|Box|223.62|223.62
8009609|1580 MEDLINE INDUSTRIES INC|2025-07-19|CLEANSER, S/BW, REMEDY ESSENTIALS, 4OZ|1.0|Case|23.7|23.7
8009620|1580 MEDLINE INDUSTRIES INC|2025-07-19|TUBE ENDO CUFFED 7.5MM|2.0|Box|26.91|53.82
8009630|1580 MEDLINE INDUSTRIES INC|2025-07-19|CAP SHAMPOO|1.0|Case|43.7|43.7
8009634|1580 MEDLINE INDUSTRIES INC|2025-07-19|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|100.0|Package|2.32|232.0
8009649|1580 MEDLINE INDUSTRIES INC|2025-07-19|STOPCOCK 4 WAY|1.0|Case|104.55|104.55
8009696|1580 MEDLINE INDUSTRIES INC|2025-07-18|CAP SHAMPOO CONDITIONER READYBATH|20.0|Case|43.7|874.0
8009714|1580 MEDLINE INDUSTRIES INC|2025-07-18|Freight|0.0||0.0|13.95
8010547|1580 MEDLINE INDUSTRIES INC|2025-07-18|"Sutures: Antibacterial Vicryl Plus Coated Suture, Undyed Braided, Size 3-0, 27"","|1.0|Box|172.95|172.95
8010614|1580 MEDLINE INDUSTRIES INC|2025-07-18|CUFF BLOOD PRESSURE ADULT|2.0|Bag|60.71|121.42
8010628|1580 MEDLINE INDUSTRIES INC|2025-07-18|CUFF SMALL ADULT|7.0|Bag|9.66|67.62
8010635|1580 MEDLINE INDUSTRIES INC|2025-07-18|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
8010660|1580 MEDLINE INDUSTRIES INC|2025-07-18|PACK MINOR|2.0|Case|178.28|356.56
8010867|1580 MEDLINE INDUSTRIES INC|2025-07-18|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8010875|1580 MEDLINE INDUSTRIES INC|2025-07-18|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
8010879|1580 MEDLINE INDUSTRIES INC|2025-07-18|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
8010886|1580 MEDLINE INDUSTRIES INC|2025-07-18|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||88.79|88.79
8011395|1580 MEDLINE INDUSTRIES INC|2025-07-17|Gloves FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|7.9|31.6
8011761|1580 MEDLINE INDUSTRIES INC|2025-07-17|BAG UNRINARY DRAINAGE|2.0|Case|35.74|71.48
8011854|1580 MEDLINE INDUSTRIES INC|2025-07-17|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|34.44|34.44
8011890|1580 MEDLINE INDUSTRIES INC|2025-07-17|PACK HIP|2.0|Case|259.42|518.84
8012885|1580 MEDLINE INDUSTRIES INC|2025-07-16|CUFF SMALL ADULT|7.0|Bag|9.66|67.62
8012976|1580 MEDLINE INDUSTRIES INC|2025-07-16|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
8013020|1580 MEDLINE INDUSTRIES INC|2025-07-16|CUFF BLOOD PRESSURE ADULT|3.0|Bag|60.71|182.13
8013261|1580 MEDLINE INDUSTRIES INC|2025-07-16|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8013318|1580 MEDLINE INDUSTRIES INC|2025-07-15|Freight|0.0||0.0|43.67
8015577|1580 MEDLINE INDUSTRIES INC|2025-07-14|CONTAINER W/LID|1.0|Case|87.27|87.27
8015919|1580 MEDLINE INDUSTRIES INC|2025-07-12|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|7.0|Pair|1.48|10.36
8015920|1580 MEDLINE INDUSTRIES INC|2025-07-12|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|5.0|Pair|1.48|7.4
8016017|1580 MEDLINE INDUSTRIES INC|2025-07-11|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|3.0|Case|320.0|960.0
8016051|1580 MEDLINE INDUSTRIES INC|2025-07-11|Freight|0.0||0.0|144.82
8017906|1580 MEDLINE INDUSTRIES INC|2025-07-11|C&S TRANSFER STRAW KIT|4.0|Box|30.25|121.0
8018094|1580 MEDLINE INDUSTRIES INC|2025-07-11|PACK MINOR|1.0|Case|178.28|178.28
8018238|1580 MEDLINE INDUSTRIES INC|2025-07-11|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8018368|1580 MEDLINE INDUSTRIES INC|2025-07-10|Freight|0.0||0.0|13.92
8018378|1580 MEDLINE INDUSTRIES INC|2025-07-10|SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN|40.0|Package|410.0|16400.0
8018381|1580 MEDLINE INDUSTRIES INC|2025-07-10|WIPE BABY UNSCENTED SENSITIVE SKIN|164.0|Case|2.82|462.48
8019241|1580 MEDLINE INDUSTRIES INC|2025-07-10|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|2.0|Case|32.68|65.36
8019355|1580 MEDLINE INDUSTRIES INC|2025-07-10|"XL FABRIC, CURAD, 10CT, 2""X4"", 10/BX"|2.0|Box|1.06|2.12
8019357|1580 MEDLINE INDUSTRIES INC|2025-07-10|"XL FABRIC, CURAD, 10CT, 2""X4"", 10/BX"|2.0|Box|1.06|2.12
8019383|1580 MEDLINE INDUSTRIES INC|2025-07-10|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|34.44|34.44
8019434|1580 MEDLINE INDUSTRIES INC|2025-07-10|CAP SHAMPOO|1.0|Case|43.7|43.7
8019437|1580 MEDLINE INDUSTRIES INC|2025-07-10|WARMER INFANT HEEL|1.0|Case|49.1|49.1
8019460|1580 MEDLINE INDUSTRIES INC|2025-07-10|Test Kits: BD Veritor Test System, SARS-CoV-2, (CLIA-waived Kit), 30 Tests, Non-|2.0|Box|255.0|510.0
8019481|1580 MEDLINE INDUSTRIES INC|2025-07-10|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
8020488|1580 MEDLINE INDUSTRIES INC|2025-07-09|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1289.38|2578.76
8020546|1580 MEDLINE INDUSTRIES INC|2025-07-09|Solidifier: 3000cc Liqui-Loc Traditional Solidifier, BottleLiqui-Loc Traditional|1.0|Case|141.23|141.23
8020781|1580 MEDLINE INDUSTRIES INC|2025-07-09|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8020825|1580 MEDLINE INDUSTRIES INC|2025-07-09|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8020838|1580 MEDLINE INDUSTRIES INC|2025-07-09|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8020842|1580 MEDLINE INDUSTRIES INC|2025-07-09|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8020847|1580 MEDLINE INDUSTRIES INC|2025-07-09|SUTURE, 6-0 ETHILON P-1 18IN|1.0||60.68|60.68
8020866|1580 MEDLINE INDUSTRIES INC|2025-07-08|COUNTER SPONGE BAG BLU LF|12.0|Case|54.48|653.76
8020873|1580 MEDLINE INDUSTRIES INC|2025-07-08|TAPE MEASURING FLEX PAPER LF INF 72IN|2.0|Case|62.95|125.9
8020897|1580 MEDLINE INDUSTRIES INC|2025-07-08|4 PORT MANIFOLD|16.0|Package|325.0|5200.0
8021954|1580 MEDLINE INDUSTRIES INC|2025-07-08|DRAPE SURGICAL ISOLATION WITH IOBAN 2 INCISE FILM POUCH PLASTIC STERI-DRAPE LARG|3.0|Box|82.96|248.88
8022005|1580 MEDLINE INDUSTRIES INC|2025-07-08|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|6.0|Bag|1.85|11.1
8022160|1580 MEDLINE INDUSTRIES INC|2025-07-07|Freight|0.0||0.0|26.22
8022204|1580 MEDLINE INDUSTRIES INC|2025-07-07|Freight|0.0||0.0|12.01
8023562|1580 MEDLINE INDUSTRIES INC|2025-07-05|PROBE TEMPERATURE KIT ORAL CORD WELL SURETEMP PLUS 4FT|2.0|Each|40.96|81.92
8023564|1580 MEDLINE INDUSTRIES INC|2025-07-05|C&S TRANSFER STRAW KIT|2.0|Box|30.25|60.5
8023568|1580 MEDLINE INDUSTRIES INC|2025-07-05|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8023570|1580 MEDLINE INDUSTRIES INC|2025-07-05|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|5.0|Each|5.76|28.8
8023609|1580 MEDLINE INDUSTRIES INC|2025-07-05|COVER LIGHT HANDLE FLEXIBLE GREEN|1.0|Case|50.38|50.38
8023619|1580 MEDLINE INDUSTRIES INC|2025-07-05|SHIRT,SCRUB DISP XL|2.0|Case|27.37|54.74
8023651|1580 MEDLINE INDUSTRIES INC|2025-07-05|RELOAD, ENDO GIA MED THICK PURPLE 45MM|3.0||930.0|2790.0
8023652|1580 MEDLINE INDUSTRIES INC|2025-07-05|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8023772|1580 MEDLINE INDUSTRIES INC|2025-07-04|PROTECTANT,SKIN,MARATHON,LIQUID|2.0|Box|46.17|92.34
8023793|1580 MEDLINE INDUSTRIES INC|2025-07-04|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|2.0|Bag|1.85|3.7
8023797|1580 MEDLINE INDUSTRIES INC|2025-07-04|SHIRT,SCRUB DISP LG|2.0|Case|25.83|51.66
8023800|1580 MEDLINE INDUSTRIES INC|2025-07-04|STOPCOCK 4 WAY|1.0|Case|104.55|104.55
8023868|1580 MEDLINE INDUSTRIES INC|2025-07-04|SILICONE CREAM,REMEDY CLINICAL,2 OZ|2.0|Case|45.85|91.7
8023894|1580 MEDLINE INDUSTRIES INC|2025-07-04|CLEANSER, S/BW, REMEDY ESSENTIALS, 4OZ|3.0|Case|23.7|71.1
8023909|1580 MEDLINE INDUSTRIES INC|2025-07-04|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|3.0|Case|79.02|237.06
8023926|1580 MEDLINE INDUSTRIES INC|2025-07-04|"SPONGE,NEURO,0.5""X0.5"",XR,STRL,10/PK"|10.0|Package|3.47|34.7
8023942|1580 MEDLINE INDUSTRIES INC|2025-07-04|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|5.0|Box|7.9|39.5
8023962|1580 MEDLINE INDUSTRIES INC|2025-07-04|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8023984|1580 MEDLINE INDUSTRIES INC|2025-07-04|RELOAD, ENDO GIA MED THICK PURPLE 45MM|3.0||930.0|2790.0
8024012|1580 MEDLINE INDUSTRIES INC|2025-07-03|Freight|0.0||0.0|36.75
8024054|1580 MEDLINE INDUSTRIES INC|2025-07-03|Freight|0.0||0.0|21.83
8024068|1580 MEDLINE INDUSTRIES INC|2025-07-03|APPLICATOR CTN TIP WOOD STER 6IN|10.0|Case|21.5|215.0
8024076|1580 MEDLINE INDUSTRIES INC|2025-07-03|STETHOSCOPE SGL HEAD DISP LF YELLOW|50.0|Box|33.87|1693.5
8024955|1580 MEDLINE INDUSTRIES INC|2025-07-03|PACK C-SECTION|5.0|Case|137.27|686.35
8024980|1580 MEDLINE INDUSTRIES INC|2025-07-03|BAG UNRINARY DRAINAGE|1.0|Case|36.2|36.2
8024990|1580 MEDLINE INDUSTRIES INC|2025-07-03|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|75.0|Package|2.32|174.0
8025041|1580 MEDLINE INDUSTRIES INC|2025-07-03|CUFF SMALL ADULT|7.0|Bag|9.66|67.62
8025159|1580 MEDLINE INDUSTRIES INC|2025-07-03|SCISSOR, ENDO SHEARS 5MM|2.0||351.84|703.68
8025166|1580 MEDLINE INDUSTRIES INC|2025-07-03|SUTURE, 2-0 PROLENE KS 30IN|1.0||140.1|140.1
8026479|1580 MEDLINE INDUSTRIES INC|2025-07-02|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
8026531|1580 MEDLINE INDUSTRIES INC|2025-07-02|HOLDER NEEDLE CRILE-WOOD STERILE 6IN|4.0|Case|91.95|367.8
8026543|1580 MEDLINE INDUSTRIES INC|2025-07-02|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|20.0|Bag|1.85|37.0
8026577|1580 MEDLINE INDUSTRIES INC|2025-07-02|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|20.0|Pair|1.48|29.6
8026729|1580 MEDLINE INDUSTRIES INC|2025-07-02|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
8026789|1580 MEDLINE INDUSTRIES INC|2025-07-01|Freight|0.0||0.0|44.21
8026791|1580 MEDLINE INDUSTRIES INC|2025-07-01|Freight|0.0||0.0|32.68
8026830|1580 MEDLINE INDUSTRIES INC|2025-07-01|Freight|0.0||0.0|69.58
8028079|1580 MEDLINE INDUSTRIES INC|2025-07-01|Specimen Containers: Click N Close Pneumatic Tube Specimen Container with Tamper|1.0|Case|62.97|62.97
8030536|1580 MEDLINE INDUSTRIES INC|2025-06-30|Freight|0.0||0.0|24.66
8030538|1580 MEDLINE INDUSTRIES INC|2025-06-30|Freight|0.0||0.0|57.55
8030543|1580 MEDLINE INDUSTRIES INC|2025-06-30|Freight|0.0||0.0|13.07
8032541|1580 MEDLINE INDUSTRIES INC|2025-06-30|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|2.0|Bag|1.85|3.7
8032627|1580 MEDLINE INDUSTRIES INC|2025-06-30|CUP,PLASTIC,5 OZ,TRANSLUCENT|5.0|Package|1.39|6.95
8032629|1580 MEDLINE INDUSTRIES INC|2025-06-30|CUP,PLASTIC,5 OZ,TRANSLUCENT|5.0|Package|1.39|6.95
8032995|1580 MEDLINE INDUSTRIES INC|2025-06-28|DARCO POST OP SHOE MEDIUM|2.0|Each|19.34|38.68
8033047|1580 MEDLINE INDUSTRIES INC|2025-06-28|SPLINT WRIST & THUMB LG RT|1.0|Each|8.23|8.23
8033065|1580 MEDLINE INDUSTRIES INC|2025-06-28|BP Cuffs: FlexiPort Reusable 1-Tube Blood Pressure Cuff, Screw Connector, Adult,|2.0|Each|7.44|14.88
8033072|1580 MEDLINE INDUSTRIES INC|2025-06-28|PACK ENT|1.0|Case|202.59|202.59
8033100|1580 MEDLINE INDUSTRIES INC|2025-06-28|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
8033135|1580 MEDLINE INDUSTRIES INC|2025-06-28|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8033153|1580 MEDLINE INDUSTRIES INC|2025-06-28|SUTURE, 6-0 ETHILON P-1 18IN|1.0||81.61|81.61
8033190|1580 MEDLINE INDUSTRIES INC|2025-06-27|Freight|0.0||0.0|11.8
8033191|1580 MEDLINE INDUSTRIES INC|2025-06-27|SOLUTION INHALATION STER H2O 2000ML|290.0|Case|30.6|8874.0
8035231|1580 MEDLINE INDUSTRIES INC|2025-06-27|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|1.0|Case|32.68|32.68
8035249|1580 MEDLINE INDUSTRIES INC|2025-06-27|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|50.0|Pair|1.48|74.0
8035250|1580 MEDLINE INDUSTRIES INC|2025-06-27|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|50.0|Pair|1.48|74.0
8035254|1580 MEDLINE INDUSTRIES INC|2025-06-27|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|60.0|Bag|1.85|111.0
8035330|1580 MEDLINE INDUSTRIES INC|2025-06-27|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|10.0|Pair|1.48|14.8
8035353|1580 MEDLINE INDUSTRIES INC|2025-06-27|CONTAINER W/LID|1.0|Case|87.27|87.27
8035364|1580 MEDLINE INDUSTRIES INC|2025-06-27|SHIRT,SCRUB DISP LG|1.0|Case|25.83|25.83
8035366|1580 MEDLINE INDUSTRIES INC|2025-06-27|SHIRT,SCRUB DISP MED|1.0|Case|25.65|25.65
8035367|1580 MEDLINE INDUSTRIES INC|2025-06-27|SHIRT,SCRUB DISP XL|1.0|Case|27.37|27.37
8035375|1580 MEDLINE INDUSTRIES INC|2025-06-27|KIT,BREAST SYMPHONY|1.0|Case|245.31|245.31
8035585|1580 MEDLINE INDUSTRIES INC|2025-06-27|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
8036316|1580 MEDLINE INDUSTRIES INC|2025-06-26|Freight|0.0||0.0|11.24
8037297|1580 MEDLINE INDUSTRIES INC|2025-06-26|BANDAGE,COHESIVE,TAN,1X5YD,LF,NS|50.0|Each|0.54|27.0
8038832|1580 MEDLINE INDUSTRIES INC|2025-06-25|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1289.38|2578.76
8038841|1580 MEDLINE INDUSTRIES INC|2025-06-25|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|2.0|Each|6.78|13.56
8038917|1580 MEDLINE INDUSTRIES INC|2025-06-25|PACK C-SECTION|6.0|Case|137.27|823.62
8038975|1580 MEDLINE INDUSTRIES INC|2025-06-25|WARMER INFANT HEEL|1.0|Case|49.1|49.1
8038981|1580 MEDLINE INDUSTRIES INC|2025-06-25|SHIRT,SCRUB DISP LG|1.0|Case|25.83|25.83
8038985|1580 MEDLINE INDUSTRIES INC|2025-06-25|CUFF SMALL ADULT|9.0|Bag|9.66|86.94
8039175|1580 MEDLINE INDUSTRIES INC|2025-06-25|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
8039206|1580 MEDLINE INDUSTRIES INC|2025-06-25|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
8039213|1580 MEDLINE INDUSTRIES INC|2025-06-25|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
8039245|1580 MEDLINE INDUSTRIES INC|2025-06-24|Freight|0.0||0.0|13.61
8039268|1580 MEDLINE INDUSTRIES INC|2025-06-24|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|55.0|Case|54.18|2979.9
8039325|1580 MEDLINE INDUSTRIES INC|2025-06-24|FREIGHT|0.0||0.0|11.0
8040341|1580 MEDLINE INDUSTRIES INC|2025-06-24|4 PORT MANIFOLD|1.0|Package|315.0|315.0
8040699|1580 MEDLINE INDUSTRIES INC|2025-06-23|Freight|0.0||0.0|442.27
8041862|1580 MEDLINE INDUSTRIES INC|2025-06-23|BAG UNRINARY DRAINAGE|1.0|Case|36.2|36.2
8041870|1580 MEDLINE INDUSTRIES INC|2025-06-23|SHIRT,SCRUB DISP XL|1.0|Case|27.37|27.37
8042299|1580 MEDLINE INDUSTRIES INC|2025-06-21|CAP SHAMPOO|1.0|Case|44.2|44.2
8042317|1580 MEDLINE INDUSTRIES INC|2025-06-21|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|40.0|Package|2.32|92.8
8042320|1580 MEDLINE INDUSTRIES INC|2025-06-21|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
8042324|1580 MEDLINE INDUSTRIES INC|2025-06-21|C&S TRANSFER STRAW KIT|3.0|Box|30.25|90.75
8042352|1580 MEDLINE INDUSTRIES INC|2025-06-21|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8042355|1580 MEDLINE INDUSTRIES INC|2025-06-21|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|5.0|Each|5.76|28.8
8042368|1580 MEDLINE INDUSTRIES INC|2025-06-21|BAG SPONGE COUNTER|2.0|Box|16.4|32.8
8042373|1580 MEDLINE INDUSTRIES INC|2025-06-21|4 PORT MANIFOLD|3.0|Package|325.0|975.0
8042389|1580 MEDLINE INDUSTRIES INC|2025-06-21|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|5.0|Box|8.74|43.7
8042488|1580 MEDLINE INDUSTRIES INC|2025-06-20|Freight|0.0||0.0|12.09
8043248|1580 MEDLINE INDUSTRIES INC|2025-06-20|4 PORT MANIFOLD|1.0|Package|325.0|325.0
8043331|1580 MEDLINE INDUSTRIES INC|2025-06-20|PACK ENT|1.0|Case|202.59|202.59
8043332|1580 MEDLINE INDUSTRIES INC|2025-06-20|PACK HIP|2.0|Case|251.2|502.4
8043338|1580 MEDLINE INDUSTRIES INC|2025-06-20|Test Kits: BD Veritor Test System, SARS-CoV-2, (CLIA-waived Kit), 30 Tests, Non-|1.0|Box|370.5|370.5
8043369|1580 MEDLINE INDUSTRIES INC|2025-06-20|SHIRT,SCRUB DISP MED|2.0|Case|25.65|51.3
8043380|1580 MEDLINE INDUSTRIES INC|2025-06-20|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|75.0|Package|2.32|174.0
8043531|1580 MEDLINE INDUSTRIES INC|2025-06-20|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8043534|1580 MEDLINE INDUSTRIES INC|2025-06-20|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8043606|1580 MEDLINE INDUSTRIES INC|2025-06-19|CAP SHAMPOO CONDITIONER READYBATH|20.0|Case|44.2|884.0
8043682|1580 MEDLINE INDUSTRIES INC|2025-06-19|DRESSING GZ PETRO CURAD XEROFORM 4INX3YD|25.0|Each|4.28|107.0
8044628|1580 MEDLINE INDUSTRIES INC|2025-06-19|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
8044638|1580 MEDLINE INDUSTRIES INC|2025-06-19|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|8.74|69.92
8044657|1580 MEDLINE INDUSTRIES INC|2025-06-19|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|34.44|34.44
8044670|1580 MEDLINE INDUSTRIES INC|2025-06-19|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|4.0|Each|5.76|23.04
8044744|1580 MEDLINE INDUSTRIES INC|2025-06-19|CLEANSER, S/BW, REMEDY ESSENTIALS, 4OZ|2.0|Case|23.7|47.4
8044759|1580 MEDLINE INDUSTRIES INC|2025-06-19|GEL,ULTRASOUND,BOTTLE,8.5-OZ,CLEAR|4.0|Case|14.15|56.6
8044766|1580 MEDLINE INDUSTRIES INC|2025-06-19|genius probe covers|1.0|Case|79.2|79.2
8044794|1580 MEDLINE INDUSTRIES INC|2025-06-19|GLOVE SURGICAL LATEX FREE POWDER FREE DERMASSURE GREEN 7.5|4.0|Box|57.5|230.0
8044891|1580 MEDLINE INDUSTRIES INC|2025-06-19|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1289.38|2578.76
8044892|1580 MEDLINE INDUSTRIES INC|2025-06-19|GEL,ULTRASOUND,BOTTLE,8.5-OZ,CLEAR|24.0|Each|1.18|28.32
8045056|1580 MEDLINE INDUSTRIES INC|2025-06-19|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
8045061|1580 MEDLINE INDUSTRIES INC|2025-06-19|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
8045155|1580 MEDLINE INDUSTRIES INC|2025-06-18|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|25.0|Case|121.05|3026.25
8045193|1580 MEDLINE INDUSTRIES INC|2025-06-18|Freight|0.0||0.0|13.0
8046264|1580 MEDLINE INDUSTRIES INC|2025-06-18|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
8046305|1580 MEDLINE INDUSTRIES INC|2025-06-18|CUFF BLOOD PRESSURE ADULT|1.0|Bag|60.71|60.71
8046317|1580 MEDLINE INDUSTRIES INC|2025-06-18|BAG SPONGE COUNTER|2.0|Box|16.4|32.8
8046318|1580 MEDLINE INDUSTRIES INC|2025-06-18|PACK MINOR|2.0|Case|178.28|356.56
8046505|1580 MEDLINE INDUSTRIES INC|2025-06-18|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8046513|1580 MEDLINE INDUSTRIES INC|2025-06-18|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8046535|1580 MEDLINE INDUSTRIES INC|2025-06-18|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8046582|1580 MEDLINE INDUSTRIES INC|2025-06-17|Freight|0.0||0.0|13.0
8048782|1580 MEDLINE INDUSTRIES INC|2025-06-16|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|3.0|Bag|1.85|5.55
8048901|1580 MEDLINE INDUSTRIES INC|2025-06-16|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8048911|1580 MEDLINE INDUSTRIES INC|2025-06-16|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|2.0||1182.0|2364.0
8048915|1580 MEDLINE INDUSTRIES INC|2025-06-16|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
8049169|1580 MEDLINE INDUSTRIES INC|2025-06-14|DARCO POST OP SHOE MEDIUM|4.0|Each|19.34|77.36
8049179|1580 MEDLINE INDUSTRIES INC|2025-06-14|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|5.0|Each|5.76|28.8
8049220|1580 MEDLINE INDUSTRIES INC|2025-06-14|CUFF SMALL ADULT|7.0|Bag|9.66|67.62
8049279|1580 MEDLINE INDUSTRIES INC|2025-06-13|Freight|0.0||0.0|41.53
8051313|1580 MEDLINE INDUSTRIES INC|2025-06-13|C&S TRANSFER STRAW KIT|2.0|Box|30.25|60.5
8051332|1580 MEDLINE INDUSTRIES INC|2025-06-13|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|8.74|34.96
8051357|1580 MEDLINE INDUSTRIES INC|2025-06-13|MBO-ANTISEPTIC,HAND,AVAGARD,16OZ|1.0|Case|229.28|229.28
8051358|1580 MEDLINE INDUSTRIES INC|2025-06-13|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|15.0|Bag|1.85|27.75
8051371|1580 MEDLINE INDUSTRIES INC|2025-06-13|GEL,ULTRASOUND,BOTTLE,8.5-OZ,CLEAR|8.0|Each|1.18|9.44
